texte_normalise,texte,categorie_id,categorie_label
proposition de loi relative à la protection sociale globale,proposition de loi relative à la protection sociale globale,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi relative à la prévisibilité de l'organisation des services de la navigation aérienne en cas de mouvement social et à l'adéquation entre l'ampleur de la grève et la réduction du trafic (procédure accélérée),proposition de loi relative à la prévisibilité de l'organisation des services de la navigation aérienne en cas de mouvement social et à l'adéquation entre l'ampleur de la grève et la réduction du trafic (procédure accélérée),travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi relative à la raison impérative d'intérêt public majeur de la liaison autoroutière entre castres et toulouse,proposition de loi relative à la raison impérative d'intérêt public majeur de la liaison autoroutière entre Castres et Toulouse,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi relative à la reconnaissance biométrique dans l'espace public,proposition de loi relative à la reconnaissance biométrique dans l'espace public,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi relative à la reconnaissance de la responsabilité de l'état et à l'indemnisation des victimes du chlordécone,proposition de loi relative à la reconnaissance de la responsabilité de l'État et à l'indemnisation des victimes du chlordécone,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi relative à la réforme de l'audiovisuel public et à la souveraineté audiovisuelle,proposition de loi relative à la réforme de l'audiovisuel public et à la souveraineté audiovisuelle,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi relative à la sortie des collections publiques de restes humains kali'nas et arawaks en vue de funérailles sur le territoire de la guyane,proposition de loi relative à la sortie des collections publiques de restes humains kali'nas et arawaks en vue de funérailles sur le territoire de la Guyane,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi rendant obligatoires les « tests pme » et créant un dispositif « impact entreprises »,proposition de loi rendant obligatoires les « tests PME » et créant un dispositif « Impact Entreprises »,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi sur la profession d'infirmier,proposition de loi sur la profession d'infirmier,sante_fin_de_vie,Santé & fin de vie
proposition de loi tendant à confier à l'office français de l'immigration et de l'intégration certaines tâches d'accueil et d'information des personnes retenues,proposition de loi tendant à confier à l'Office français de l'immigration et de l'intégration certaines tâches d'accueil et d'information des personnes retenues,securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de loi tendant à créer un droit de visite pour les malades, les personnes âgées et handicapées qui séjournent en établissements","proposition de loi tendant à créer un droit de visite pour les malades, les personnes âgées et handicapées qui séjournent en établissements",sante_fin_de_vie,Santé & fin de vie
proposition de loi tendant à favoriser l'habitat en zones de revitalisation rurale tout en protégeant l'activité agricole et l'environnement,proposition de loi tendant à favoriser l'habitat en zones de revitalisation rurale tout en protégeant l'activité agricole et l'environnement,logement_urbanisme,Logement & urbanisme
proposition de loi tendant à la création de délégations parlementaires aux droits de l'enfant,proposition de loi tendant à la création de délégations parlementaires aux droits de l'enfant,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi tendant à permettre l'examen par le parlement de la ratification de l'ordonnance n° 2021-702 du 2 juin 2021 portant réforme de l'encadrement supérieur de la fonction publique de l'état,proposition de loi tendant à permettre l'examen par le Parlement de la ratification de l'ordonnance n° 2021-702 du 2 juin 2021 portant réforme de l'encadrement supérieur de la fonction publique de l'État,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi tendant à préserver l'accès aux pharmacies dans les communes rurales,proposition de loi tendant à préserver l'accès aux pharmacies dans les communes rurales,sante_fin_de_vie,Santé & fin de vie
proposition de loi tendant à rétablir le lien de confiance entre la police et la population,proposition de loi tendant à rétablir le lien de confiance entre la police et la population,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi tendant à sécuriser l'intégration des jeunes majeurs étrangers pris en charge par l'aide sociale à l'enfance,proposition de loi tendant à sécuriser l'intégration des jeunes majeurs étrangers pris en charge par l'aide sociale à l'enfance,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi tendant à tenir compte de la capacité contributive des collectivités territoriales dans l'attribution des subventions et dotations destinées aux investissements relatifs à la transition écologique des bâtiments scolaires,proposition de loi tendant à tenir compte de la capacité contributive des collectivités territoriales dans l'attribution des subventions et dotations destinées aux investissements relatifs à la transition écologique des bâtiments scolaires,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant au renforcement de l'attractivité de l'épargne salariale et à la mise en oeuvre d'une procédure de déblocage exceptionnelle,proposition de loi visant au renforcement de l'attractivité de l'épargne salariale et à la mise en œuvre d'une procédure de déblocage exceptionnelle,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant la prise en charge intégrale des soins liés au traitement du cancer du sein par l'assurance maladie,proposition de loi visant la prise en charge intégrale des soins liés au traitement du cancer du sein par l'assurance maladie,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à accompagner la mise en place de comités sociaux et économiques à la poste,proposition de loi visant à accompagner la mise en place de comités sociaux et économiques à La Poste,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à adapter les enjeux de la rénovation énergétique aux spécificités du bâti ancien,proposition de loi visant à adapter les enjeux de la rénovation énergétique aux spécificités du bâti ancien,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à améliorer et garantir la santé et le bien-être des femmes au travail,proposition de loi visant à améliorer et garantir la santé et le bien-être des femmes au travail,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à améliorer l'accès au logement des travailleurs des services publics,proposition de loi visant à améliorer l'accès au logement des travailleurs des services publics,logement_urbanisme,Logement & urbanisme
proposition de loi visant à améliorer l'accès aux soins dans les territoires,proposition de loi visant à améliorer l'accès aux soins dans les territoires,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à améliorer l'accès aux soins par l'engagement territorial des professionnels,proposition de loi visant à améliorer l'accès aux soins par l'engagement territorial des professionnels,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à améliorer le dispositif de protection temporaire en france,proposition de loi visant à améliorer le dispositif de protection temporaire en France,defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
"proposition de loi visant à améliorer le dépistage des troubles du neuro-développement, l'accompagnement des personnes qui en sont atteintes et le répit de leurs proches aidants","proposition de loi visant à améliorer le dépistage des troubles du neuro-développement, l'accompagnement des personnes qui en sont atteintes et le répit de leurs proches aidants",sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à améliorer le repérage et l'accompagnement des personnes présentant des troubles du neuro-développement et à favoriser le répit des proches aidants,proposition de loi visant à améliorer le repérage et l'accompagnement des personnes présentant des troubles du neuro-développement et à favoriser le répit des proches aidants,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à améliorer le traitement des maladies affectant les cultures végétales à l'aide d'aéronefs télépilotés,proposition de loi visant à améliorer le traitement des maladies affectant les cultures végétales à l'aide d'aéronefs télépilotés,agriculture_alimentation,Agriculture & alimentation
proposition de loi visant à améliorer les moyens d'action de l'agence de gestion et de recouvrement des avoirs saisis et confisqués et à faciliter l'exercice des missions d'expert judiciaire,proposition de loi visant à améliorer les moyens d'action de l'Agence de gestion et de recouvrement des avoirs saisis et confisqués et à faciliter l'exercice des missions d'expert judiciaire,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à assouplir la gestion des compétences « eau » et « assainissement »,proposition de loi visant à assouplir la gestion des compétences « eau » et « assainissement »,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à assouplir la procédure d'autorisation des établissements et services sociaux et médico-sociaux à caractère expérimental,proposition de loi visant à assouplir la procédure d'autorisation des établissements et services sociaux et médico-sociaux à caractère expérimental,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à assouplir les contraintes à l'usage de dispositifs de lecture automatisée de plaques d'immatriculation et à sécuriser l'action des forces de l'ordre,proposition de loi visant à assouplir les contraintes à l'usage de dispositifs de lecture automatisée de plaques d'immatriculation et à sécuriser l'action des forces de l'ordre,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à assurer l'équilibre du régime d'indemnisation des catastrophes naturelles,proposition de loi visant à assurer l'équilibre du régime d'indemnisation des catastrophes naturelles,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à assurer la mixité sociale et scolaire dans les établissements d'enseignement publics et privés sous contrat du premier et du second degrés et à garantir davantage de transparence dans les procédures d'affectation et de financement des établissements privés sous contrat,proposition de loi visant à assurer la mixité sociale et scolaire dans les établissements d'enseignement publics et privés sous contrat du premier et du second degrés et à garantir davantage de transparence dans les procédures d'affectation et de financement des établissements privés sous contrat,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à assurer la pérennité des établissements de spectacles cinématographiques et l'accès au cinéma dans les outre-mer (procédure accélérée),proposition de loi visant à assurer la pérennité des établissements de spectacles cinématographiques et l'accès au cinéma dans les outre-mer (procédure accélérée),numerique_medias_culture,"Numérique, médias & culture"
proposition de loi visant à assurer le droit de chaque enfant à être assisté d'un avocat dans le cadre d'une mesure d'assistance éducative et de protection de l'enfance,proposition de loi visant à assurer le droit de chaque enfant à être assisté d'un avocat dans le cadre d'une mesure d'assistance éducative et de protection de l'enfance,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à assurer le respect du principe de laïcité dans le sport,proposition de loi visant à assurer le respect du principe de laïcité dans le sport,autre,Autre / non classé
proposition de loi visant à concilier la continuité du service public de transports avec l'exercice du droit de grève,proposition de loi visant à concilier la continuité du service public de transports avec l'exercice du droit de grève,travail_economie_entreprises,"Travail, économie & entreprises"
"proposition de loi visant à conforter l'habitat, l'offre de logements et la construction","proposition de loi visant à conforter l'habitat, l'offre de logements et la construction",logement_urbanisme,Logement & urbanisme
"proposition de loi visant à créer une garantie à l'emploi pour les chômeurs de longue durée, dans des activités utiles à la reconstruction écologique et au développement du lien social","proposition de loi visant à créer une garantie à l'emploi pour les chômeurs de longue durée, dans des activités utiles à la reconstruction écologique et au développement du lien social",travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à donner aux acteurs locaux les moyens de lutter contre la cabanisation,proposition de loi visant à donner aux acteurs locaux les moyens de lutter contre la cabanisation,logement_urbanisme,Logement & urbanisme
proposition de loi visant à encadrer les pratiques médicales mises en oeuvre dans la prise en charge des mineurs en questionnement de genre,proposition de loi visant à encadrer les pratiques médicales mises en œuvre dans la prise en charge des mineurs en questionnement de genre,sante_fin_de_vie,Santé & fin de vie
"proposition de loi visant à exercer l'accès à l'emploi, à pérenniser et à étendre progressivement l'expérimentation « territoires zéro chômeur de longue durée » comme solution de retour à l'emploi pour les personnes privées durablement d'emploi","proposition de loi visant à exercer l'accès à l'emploi, à pérenniser et à étendre progressivement l'expérimentation « territoires zéro chômeur de longue durée » comme solution de retour à l'emploi pour les personnes privées durablement d'emploi",travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à faciliter la création et le fonctionnement des communes nouvelles,proposition de loi visant à faciliter la création et le fonctionnement des communes nouvelles,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à faciliter la transformation des bureaux en logements,proposition de loi visant à faciliter la transformation des bureaux en logements,logement_urbanisme,Logement & urbanisme
proposition de loi visant à faciliter le maintien en rétention des personnes condamnées pour des faits d'une particulière gravité et présentant de forts risques de récidive,proposition de loi visant à faciliter le maintien en rétention des personnes condamnées pour des faits d'une particulière gravité et présentant de forts risques de récidive,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à faire exécuter les peines d'emprisonnement ferme,proposition de loi visant à faire exécuter les peines d'emprisonnement ferme,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à faire évoluer la gouvernance de l'agence pour l'enseignement français à l'étranger et à créer les instituts régionaux de formation (procédure accélérée),proposition de loi visant à faire évoluer la gouvernance de l'Agence pour l'enseignement français à l'étranger et à créer les instituts régionaux de formation (procédure accélérée),education_enfance_jeunesse,"Éducation, enfance & jeunesse"
"proposition de loi visant à favoriser le réemploi des véhicules, au service des mobilités durables et solidaires sur les territoires","proposition de loi visant à favoriser le réemploi des véhicules, au service des mobilités durables et solidaires sur les territoires",ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à garantir l'égal accès de tous à l'accompagnement et aux soins palliatifs,proposition de loi visant à garantir l'égal accès de tous à l'accompagnement et aux soins palliatifs,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à garantir la confidentialité des consultations juridiques des juristes d'entreprise,proposition de loi visant à garantir la confidentialité des consultations juridiques des juristes d'entreprise,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à garantir la continuité des revenus des artistes auteurs,proposition de loi visant à garantir la continuité des revenus des artistes auteurs,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi visant à garantir la neutralité financière du don d'organes et d'autres éléments et produits du corps humain par les vivants,proposition de loi visant à garantir la neutralité financière du don d'organes et d'autres éléments et produits du corps humain par les vivants,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à garantir la qualité des services de gestion des déchets,proposition de loi visant à garantir la qualité des services de gestion des déchets,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à garantir le droit de visite des parlementaires et des bâtonniers dans les lieux de privation de liberté,proposition de loi visant à garantir le droit de visite des parlementaires et des bâtonniers dans les lieux de privation de liberté,securite_justice_ordre_public,"Sécurité, justice & ordre public"
"proposition de loi visant à garantir un cadre fiscal stable, juste et lisible pour nos micro-entrepreneurs et nos petites entreprises","proposition de loi visant à garantir un cadre fiscal stable, juste et lisible pour nos micro-entrepreneurs et nos petites entreprises",finances_fiscalite,Finances publiques & fiscalité
proposition de loi visant à garantir un mode de calcul juste et équitable des pensions de retraite de base des travailleurs non salariés des professions agricoles,proposition de loi visant à garantir un mode de calcul juste et équitable des pensions de retraite de base des travailleurs non salariés des professions agricoles,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à garantir une solution d'assurance à l'ensemble des collectivités territoriales,proposition de loi visant à garantir une solution d'assurance à l'ensemble des collectivités territoriales,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à indexer les salaires sur l'inflation,proposition de loi visant à indexer les salaires sur l'inflation,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à instaurer une contribution exceptionnelle sur les assurances pour concourir à la solidarité nationale face aux conséquences économiques et sociales d'une crise sanitaire majeure,proposition de loi visant à instaurer une contribution exceptionnelle sur les assurances pour concourir à la solidarité nationale face aux conséquences économiques et sociales d'une crise sanitaire majeure,finances_fiscalite,Finances publiques & fiscalité
proposition de loi visant à instaurer une procédure simplifiée de recouvrement des créances commerciales incontestées,proposition de loi visant à instaurer une procédure simplifiée de recouvrement des créances commerciales incontestées,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à instaurer une trajectoire de réduction de l'artificialisation concertée avec les élus locaux,proposition de loi visant à instaurer une trajectoire de réduction de l'artificialisation concertée avec les élus locaux,logement_urbanisme,Logement & urbanisme
proposition de loi visant à interdire la corrida et les combats de coqs en présence de mineurs de moins de seize ans,proposition de loi visant à interdire la corrida et les combats de coqs en présence de mineurs de moins de seize ans,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à interdire le démarchage téléphonique,proposition de loi visant à interdire le démarchage téléphonique,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à interdire un mariage en france lorsque l'un des futurs époux réside de façon irrégulière sur le territoire,proposition de loi visant à interdire un mariage en France lorsque l'un des futurs époux réside de façon irrégulière sur le territoire,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à intégrer les accompagnants des élèves en situation de handicap dans la fonction publique et à garantir une meilleure inclusion des élèves en situation de handicap et à besoins éducatifs particuliers,proposition de loi visant à intégrer les accompagnants des élèves en situation de handicap dans la fonction publique et à garantir une meilleure inclusion des élèves en situation de handicap et à besoins éducatifs particuliers,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à la consolidation et à la professionnalisation de la formation des internes en médecine générale afin de lutter contre « les déserts médicaux »,proposition de loi visant à la consolidation et à la professionnalisation de la formation des internes en médecine générale afin de lutter contre « les déserts médicaux »,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à la création d'un centre hospitalier universitaire en corse,proposition de loi visant à la création d'un centre hospitalier universitaire en Corse,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à la nationalisation d'arcelormittal france afin de préserver la souveraineté industrielle de la france,proposition de loi visant à la nationalisation d'ArcelorMittal France afin de préserver la souveraineté industrielle de la France,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à la nationalisation des actifs stratégiques d'arcelormittal situés sur le territoire national,proposition de loi visant à la nationalisation des actifs stratégiques d'ArcelorMittal situés sur le territoire national,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à lever les contraintes à l'exercice du métier d'agriculteur,proposition de loi visant à lever les contraintes à l'exercice du métier d'agriculteur,agriculture_alimentation,Agriculture & alimentation
"proposition de loi visant à lever, dans les territoires d'outre-mer, l'interdiction de recherche, d'exploration et d'exploitation des hydrocarbures","proposition de loi visant à lever, dans les territoires d'outre-mer, l'interdiction de recherche, d'exploration et d'exploitation des hydrocarbures",ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à limiter le recours au licenciement économique dans les entreprises d'au moins 250 salariés,proposition de loi visant à limiter le recours au licenciement économique dans les entreprises d'au moins 250 salariés,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à lutter contre l'entrisme islamiste en france,proposition de loi visant à lutter contre l'entrisme islamiste en France,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à lutter contre l'indépendance fictive en permettant des requalifications en salarié par action de groupe et en contrôlant la place de l'algorithme dans les relations contractuelles,proposition de loi visant à lutter contre l'indépendance fictive en permettant des requalifications en salarié par action de groupe et en contrôlant la place de l'algorithme dans les relations contractuelles,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à lutter contre la précarité de la jeunesse par l'instauration d'une allocation autonomie universelle d'études,proposition de loi visant à lutter contre la précarité de la jeunesse par l'instauration d'une allocation autonomie universelle d'études,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à lutter contre le dumping social sur le transmanche et à renforcer la sécurité du transport maritime,proposition de loi visant à lutter contre le dumping social sur le transmanche et à renforcer la sécurité du transport maritime,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à lutter contre les discriminations par la pratique de tests individuels et statistiques,proposition de loi visant à lutter contre les discriminations par la pratique de tests individuels et statistiques,solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi visant à lutter contre les déserts médicaux, d'initiative transpartisane","proposition de loi visant à lutter contre les déserts médicaux, d'initiative transpartisane",sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à maintenir le versement de l'allocation de soutien familial en cas de nouvelle relation amoureuse du parent bénéficiaire,proposition de loi visant à maintenir le versement de l'allocation de soutien familial en cas de nouvelle relation amoureuse du parent bénéficiaire,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à maintenir les barrages hydroélectriques dans le domaine public et à créer un service public des énergies renouvelables,proposition de loi visant à maintenir les barrages hydroélectriques dans le domaine public et à créer un service public des énergies renouvelables,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à mettre en place un registre national des cancers,proposition de loi visant à mettre en place un registre national des cancers,sante_fin_de_vie,Santé & fin de vie
proposition de loi visant à mettre en place une imposition des sociétés plus juste et plus écologique,proposition de loi visant à mettre en place une imposition des sociétés plus juste et plus écologique,finances_fiscalite,Finances publiques & fiscalité
proposition de loi visant à mettre fin au devoir conjugal,proposition de loi visant à mettre fin au devoir conjugal,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à mettre à contribution les ehpad privés à but lucratif réalisant des profits excessifs,proposition de loi visant à mettre à contribution les Ehpad privés à but lucratif réalisant des profits excessifs,sante_fin_de_vie,Santé & fin de vie
"proposition de loi visant à mieux concerter, informer et protéger les riverains de parcelles agricoles exposés aux pesticides de synthèse","proposition de loi visant à mieux concerter, informer et protéger les riverains de parcelles agricoles exposés aux pesticides de synthèse",agriculture_alimentation,Agriculture & alimentation
proposition de loi visant à mieux indemniser les dégâts sur les biens immobiliers causés par le retrait-gonflement de l'argile,proposition de loi visant à mieux indemniser les dégâts sur les biens immobiliers causés par le retrait-gonflement de l'argile,logement_urbanisme,Logement & urbanisme
proposition de loi visant à mieux protéger et accompagner les enfants victimes et covictimes de violences intrafamiliales,proposition de loi visant à mieux protéger et accompagner les enfants victimes et covictimes de violences intrafamiliales,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à mieux protéger les locataires bénéficiant d'une allocation de logement et vivant dans un habitat non-décent,proposition de loi visant à mieux protéger les locataires bénéficiant d'une allocation de logement et vivant dans un habitat non-décent,logement_urbanisme,Logement & urbanisme
proposition de loi visant à mieux protéger les écosystèmes marins,proposition de loi visant à mieux protéger les écosystèmes marins,ecologie_energie_climat,"Écologie, énergie & climat"
"proposition de loi visant à mieux reconnaître et protéger la liberté académique des enseignants-chercheurs, des enseignants et des chercheurs","proposition de loi visant à mieux reconnaître et protéger la liberté académique des enseignants-chercheurs, des enseignants et des chercheurs",education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à moderniser la gestion du patrimoine immobilier de l'état,proposition de loi visant à moderniser la gestion du patrimoine immobilier de l'État,finances_fiscalite,Finances publiques & fiscalité
proposition de loi visant à modifier la définition pénale du viol et des agressions sexuelles,proposition de loi visant à modifier la définition pénale du viol et des agressions sexuelles,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à orienter l'épargne des français vers des fonds souverains régionaux,proposition de loi visant à orienter l'épargne des Français vers des fonds souverains régionaux,finances_fiscalite,Finances publiques & fiscalité
"proposition de loi visant à permettre aux assemblées d'élus et aux différentes associations d'élus de se constituer partie civile pour soutenir pleinement, au pénal, une personne investie d'un mandat électif public victime d'agression","proposition de loi visant à permettre aux assemblées d'élus et aux différentes associations d'élus de se constituer partie civile pour soutenir pleinement, au pénal, une personne investie d'un mandat électif public victime d'agression",institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à permettre aux salariés de certains établissements et services de travailler le 1er mai,proposition de loi visant à permettre aux salariés de certains établissements et services de travailler le 1er mai,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à permettre une gestion différenciée des compétences « eau » et « assainissement »,proposition de loi visant à permettre une gestion différenciée des compétences « eau » et « assainissement »,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à poursuivre l'expérimentation relative au travail à temps partagé aux fins d'employabilité,proposition de loi visant à poursuivre l'expérimentation relative au travail à temps partagé aux fins d'employabilité,travail_economie_entreprises,"Travail, économie & entreprises"
proposition de loi visant à prohiber l'achat de services sexuels virtuels personnalisés et à lutter contre le proxénétisme en ligne,proposition de loi visant à prohiber l'achat de services sexuels virtuels personnalisés et à lutter contre le proxénétisme en ligne,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à prolonger la dérogation d'usage des titres-restaurant pour tout produit alimentaire,proposition de loi visant à prolonger la dérogation d'usage des titres-restaurant pour tout produit alimentaire,agriculture_alimentation,Agriculture & alimentation
proposition de loi visant à proroger la loi n° 2017-285 du 6 mars 2017 relative à l'assainissement cadastral et à la résorption du désordre de la propriété,proposition de loi visant à proroger la loi n° 2017-285 du 6 mars 2017 relative à l'assainissement cadastral et à la résorption du désordre de la propriété,logement_urbanisme,Logement & urbanisme
proposition de loi visant à protéger l'école de la république et les personnels qui y travaillent,proposition de loi visant à protéger l'école de la République et les personnels qui y travaillent,education_enfance_jeunesse,"Éducation, enfance & jeunesse"
proposition de loi visant à protéger la langue française des dérives de l'écriture dite inclusive,proposition de loi visant à protéger la langue française des dérives de l'écriture dite inclusive,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi visant à protéger la population des risques liés aux substances perfluoroalkylées et polyfluoroalkylées,proposition de loi visant à protéger la population des risques liés aux substances perfluoroalkylées et polyfluoroalkylées,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à protéger le groupe électricité de france d'un démembrement,proposition de loi visant à protéger le groupe Électricité de France d'un démembrement,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à protéger les collectivités territoriales de la hausse des prix de l'énergie en leur permettant de bénéficier des tarifs réglementés de vente de l'énergie,proposition de loi visant à protéger les collectivités territoriales de la hausse des prix de l'énergie en leur permettant de bénéficier des tarifs réglementés de vente de l'énergie,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à protéger les jeunes mineurs des crimes sexuels,proposition de loi visant à protéger les jeunes mineurs des crimes sexuels,securite_justice_ordre_public,"Sécurité, justice & ordre public"
proposition de loi visant à protéger les logements contre l'occupation illicite,proposition de loi visant à protéger les logements contre l'occupation illicite,logement_urbanisme,Logement & urbanisme
proposition de loi visant à protéger les mineurs des risques auxquels les expose l'utilisation des réseaux sociaux,proposition de loi visant à protéger les mineurs des risques auxquels les expose l'utilisation des réseaux sociaux,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi visant à préserver des sols vivants,proposition de loi visant à préserver des sols vivants,ecologie_energie_climat,"Écologie, énergie & climat"
proposition de loi visant à prévenir les ingérences étrangères en france,proposition de loi visant à prévenir les ingérences étrangères en France,defense_europe_affaires_etrangeres,"Défense, Europe & affaires étrangères"
proposition de loi visant à reconnaître la responsabilité de l'état et à indemniser les victimes du chlordécone,proposition de loi visant à reconnaître la responsabilité de l'État et à indemniser les victimes du chlordécone,solidarites_droits_sociaux,Solidarités & droits sociaux
"proposition de loi visant à reconnaître le préjudice subi par les personnes condamnées sur le fondement de la législation pénalisant l'avortement, et par toutes les femmes, avant la loi n° 75-17 du 17 janvier 1975 relative à l'interruption volontaire de la grossesse","proposition de loi visant à reconnaître le préjudice subi par les personnes condamnées sur le fondement de la législation pénalisant l'avortement, et par toutes les femmes, avant la loi n° 75-17 du 17 janvier 1975 relative à l'interruption volontaire de la grossesse",solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à reconnaître les victimes de l'exposition aux essais nucléaires français et à améliorer leur indemnisation,proposition de loi visant à reconnaître les victimes de l'exposition aux essais nucléaires français et à améliorer leur indemnisation,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à remobiliser le bâti rural,proposition de loi visant à remobiliser le bâti rural,logement_urbanisme,Logement & urbanisme
proposition de loi visant à remédier aux déséquilibres du marché locatif,proposition de loi visant à remédier aux déséquilibres du marché locatif,logement_urbanisme,Logement & urbanisme
proposition de loi visant à renforcer et sécuriser le pouvoir préfectoral de dérogation afin d'adapter les normes aux territoires,proposition de loi visant à renforcer et sécuriser le pouvoir préfectoral de dérogation afin d'adapter les normes aux territoires,institutions_collectivites_outre_mer,"Institutions, collectivités & outre-mer"
proposition de loi visant à renforcer l'accessibilité et l'inclusion bancaires,proposition de loi visant à renforcer l'accessibilité et l'inclusion bancaires,solidarites_droits_sociaux,Solidarités & droits sociaux
proposition de loi visant à renforcer l'action des collectivités territoriales en matière de politique du logement,proposition de loi visant à renforcer l'action des collectivités territoriales en matière de politique du logement,logement_urbanisme,Logement & urbanisme
proposition de loi visant à renforcer l'indépendance des médias et à mieux protéger les journalistes,proposition de loi visant à renforcer l'indépendance des médias et à mieux protéger les journalistes,numerique_medias_culture,"Numérique, médias & culture"
proposition de loi visant à renforcer la lutte contre les usages détournés du protoxyde d'azote,proposition de loi visant à renforcer la lutte contre les usages détournés du protoxyde d'azote,sante_fin_de_vie,Santé & fin de vie
